t,res_kind,mkind,ref_b_x,ref_b_y,ref_b_yaw,contra_b,raw_x,raw_y,raw_yaw,chosen_x,chosen_y,chosen_yaw,ref_a_x,ref_a_y,ref_a_yaw,contra_a,resid_to_ref,reloc_x,reloc_y,reloc_yaw,prior_x,prior_y,prior_yaw,resid_m
1787538345.381,single,hold,-1.3589,-1.2369,0.6123,0,-10.1488,2.8981,0.2902,-10.1488,2.8981,0.2902,-1.3589,-1.2369,0.6123,1,9.7140,,,,-1.3214,-0.4771,0.2902,-1.0000
1787538345.551,full,ok,-1.3589,-1.2369,0.6123,1,-1.3642,-0.6191,0.2246,-1.3642,-0.6191,0.2246,-1.3589,-1.2369,0.6123,0,0.6178,,,,-1.3212,-0.4760,0.2867,0.4638
1787538345.695,full,ok,-1.3589,-1.2369,0.6123,0,2.0665,0.2972,3.1119,-2.0665,-0.2972,-0.0297,-1.3589,-1.2369,0.6123,0,1.1763,,,,-1.3450,-0.5901,0.2151,0.7357
1787538345.889,none,-,-1.3589,-1.2369,0.6123,0,,,,,,,-1.3589,-1.2369,0.6123,0,,,,,-1.4832,-0.2202,0.0013,-1.0000
1787538345.990,full,ok,-1.3589,-1.2369,0.6123,0,1.4118,0.3598,-3.0962,-1.4118,-0.3598,0.0454,-1.3589,-1.2369,0.6123,0,0.8787,,,,-1.4831,-0.2182,-0.0059,0.7504
1787538346.176,single,ok,-1.3589,-1.2369,0.6123,0,-0.8904,-0.7646,0.0491,-0.8904,-0.7646,0.0491,-1.1246,-1.0007,0.3307,0,0.6653,,,,-1.4227,-0.3495,0.0491,-1.0000
1787538346.280,full,ok,-1.1246,-1.0007,0.3307,0,1.4118,0.3598,-3.0962,-1.4118,-0.3598,0.0454,-1.1246,-1.0007,0.3307,0,0.7023,,,,-1.4682,-0.4362,0.0402,0.7504
1787538346.404,full,ok,-1.1246,-1.0007,0.3307,0,-1.7617,-0.4547,0.0450,-1.7617,-0.4547,0.0450,-1.1246,-1.0007,0.3307,0,0.8391,,,,-1.4447,-0.3810,0.0393,0.4690
1787538346.565,full,ok,-1.1246,-1.0007,0.3307,0,-1.7617,-0.4547,0.0450,-1.7617,-0.4547,0.0450,-1.1246,-1.0007,0.3307,0,0.8391,,,,-1.5675,-0.3799,0.0272,0.4690
1787538346.669,full,ok,-1.1246,-1.0007,0.3307,0,-1.7617,-0.4547,0.0450,-1.7617,-0.4547,0.0450,-1.1246,-1.0007,0.3307,0,0.8391,,,,-1.6445,-0.4004,0.0318,0.4690
1787538346.901,full,ok,-1.1246,-1.0007,0.3307,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.1246,-1.0007,0.3307,0,0.8694,,,,-1.6870,-0.4184,0.0358,0.5821
1787538347.107,full,ok,-1.1246,-1.0007,0.3307,0,-1.5581,-0.2784,-0.0226,-1.5581,-0.2784,-0.0226,-1.1246,-1.0007,0.3307,0,0.8425,,,,-1.6813,-0.3373,-0.0084,0.5339
1787538347.296,full,hold,-1.1246,-1.0007,0.3307,0,-4.0790,-1.0800,-0.3628,-4.0790,-1.0800,-0.3628,-1.1246,-1.0007,0.3307,1,2.9554,,,,-1.6050,-0.2962,-0.0177,0.0515
1787538347.432,full,ok,-1.1246,-1.0007,0.3307,1,1.4118,0.3598,-3.0962,-1.4118,-0.3598,0.0454,-1.1246,-1.0007,0.3307,0,0.7023,,,,-1.6045,-0.2960,-0.0183,0.7504
1787538347.579,full,ok,-1.1246,-1.0007,0.3307,0,-1.7617,-0.4547,0.0450,-1.7617,-0.4547,0.0450,-1.1246,-1.0007,0.3307,0,0.8391,,,,-1.4707,-0.3731,0.0428,0.4690
1787538347.675,full,ok,-1.1246,-1.0007,0.3307,0,1.4118,0.3598,-3.0962,-1.4118,-0.3598,0.0454,-1.1246,-1.0007,0.3307,0,0.7023,,,,-1.4699,-0.3733,0.0434,0.7504
1787538347.787,full,hold,-1.1246,-1.0007,0.3307,0,-3.6405,2.5909,-1.3916,-3.6405,2.5909,-1.3916,-1.1246,-1.0007,0.3307,1,4.3851,,,,-1.4959,-0.3858,0.0395,0.2389
1787538347.948,full,ok,-1.1246,-1.0007,0.3307,1,-1.4822,-0.3122,-0.0193,-1.4822,-0.3122,-0.0193,-1.1246,-1.0007,0.3307,0,0.7759,,,,-1.4956,-0.3859,0.0397,0.6880
1787538348.113,full,ok,-1.1246,-1.0007,0.3307,0,-1.4822,-0.3122,-0.0193,-1.4822,-0.3122,-0.0193,-1.1246,-1.0007,0.3307,0,0.7759,,,,-1.5011,-0.3315,-0.0145,0.6880
1787538348.198,full,ok,-1.1246,-1.0007,0.3307,0,1.9408,0.1134,3.0088,-1.9408,-0.1134,-0.1328,-1.1246,-1.0007,0.3307,0,1.2056,,,,-1.5011,-0.3315,-0.0145,0.3573
1787538348.297,full,ok,-1.1246,-1.0007,0.3307,0,-1.7617,-0.4547,0.0450,-1.7617,-0.4547,0.0450,-1.1246,-1.0007,0.3307,0,0.8391,,,,-1.4941,-0.3191,-0.0176,0.4690
1787538348.449,full,ok,-1.1246,-1.0007,0.3307,0,0.6611,1.7322,-2.1249,-0.6611,-1.7322,1.0167,-0.8929,-1.3665,0.6737,0,0.8659,,,,-1.6317,-0.2809,-0.0023,0.2392
1787538348.558,single,ok,-0.8929,-1.3665,0.6737,0,0.0466,-0.9978,1.0263,0.0466,-0.9978,1.0263,-0.4231,-1.1821,0.8500,0,1.0092,,,,-0.7049,-1.5426,1.0263,-1.0000
1787538348.695,full,ok,-0.4231,-1.1821,0.8500,0,1.4118,0.3598,-3.0962,-1.4118,-0.3598,0.0454,-0.4231,-1.1821,0.8500,0,1.2860,,,,-0.6886,-1.5465,1.0422,0.7504
1787538348.867,single,ok,-0.4231,-1.1821,0.8500,0,-0.8446,-0.6284,0.0237,-0.8446,-0.6284,0.0237,-0.6339,-0.9053,0.4369,0,0.6959,,,,-1.1534,-0.4146,0.0237,-1.0000
1787538348.959,full,ok,-0.6339,-0.9053,0.4369,0,1.4118,0.3598,-3.0962,-1.4118,-0.3598,0.0454,-0.6339,-0.9053,0.4369,0,0.9501,,,,-1.1693,-0.4493,0.0150,0.7504
1787538349.119,full,ok,-0.6339,-0.9053,0.4369,0,1.7697,0.7828,-2.9164,-1.7697,-0.7828,0.2252,-1.2018,-0.8440,0.3310,0,1.1424,,,,-1.3362,-0.3517,0.0425,0.2137
1787538349.252,full,ok,-1.2018,-0.8440,0.3310,0,-1.7697,-0.7828,0.2252,-1.7697,-0.7828,0.2252,-1.4858,-0.8134,0.2781,0,0.5712,,,,-1.5294,-0.5690,0.2707,0.2137
1787538349.358,full,ok,-1.4858,-0.8134,0.2781,0,-1.7697,-0.7828,0.2252,-1.7697,-0.7828,0.2252,-1.6277,-0.7981,0.2516,0,0.2856,,,,-1.6447,-0.6787,0.2032,0.2137
1787538349.518,full,ok,-1.6277,-0.7981,0.2516,0,-1.7697,-0.7828,0.2252,-1.7697,-0.7828,0.2252,-1.6987,-0.7904,0.2384,0,0.1428,,,,-1.6988,-0.7203,0.2111,0.2137
1787538349.621,full,ok,-1.6987,-0.7904,0.2384,0,-1.7697,-0.7828,0.2252,-1.7697,-0.7828,0.2252,-1.7342,-0.7866,0.2318,0,0.0714,,,,-1.7320,-0.7482,0.2172,0.2137
1787538349.787,full,ok,-1.7342,-0.7866,0.2318,0,-1.7697,-0.7828,0.2252,-1.7697,-0.7828,0.2252,-1.7520,-0.7847,0.2285,0,0.0357,,,,-1.7481,-0.7628,0.2205,0.2137
1787538349.896,full,ok,-1.7520,-0.7847,0.2285,0,1.4118,0.3598,-3.0962,-1.4118,-0.3598,0.0454,-1.7520,-0.7847,0.2285,0,0.5442,,,,-1.7478,-0.7630,0.2208,0.7504
1787538350.060,full,ok,-1.7520,-0.7847,0.2285,0,-1.7617,-0.4547,0.0450,-1.7617,-0.4547,0.0450,-1.7520,-0.7847,0.2285,0,0.3301,,,,-1.5839,-0.4536,0.0224,0.4690
1787538350.291,full,ok,-1.7520,-0.7847,0.2285,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.7520,-0.7847,0.2285,0,0.4720,,,,-1.6579,-0.4212,0.0356,0.5821
1787538350.384,full,ok,-1.7520,-0.7847,0.2285,0,-1.6661,-0.3206,-0.0124,-1.6661,-0.3206,-0.0124,-1.7520,-0.7847,0.2285,0,0.4720,,,,-1.6579,-0.4212,0.0356,0.5821
1787538350.434,none,-,-1.7520,-0.7847,0.2285,0,,,,,,,-1.7520,-0.7847,0.2285,0,,,,,-1.6716,-0.3356,-0.0078,-1.0000
1787538350.540,full,ok,-1.7520,-0.7847,0.2285,0,2.1353,0.0811,2.9970,-2.1353,-0.0811,-0.1446,-1.7520,-0.7847,0.2285,0,0.8013,,,,-1.6703,-0.3250,-0.0114,0.3295
1787538350.702,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-2.0504,-0.0729,-0.1380,0.3573
1787538350.851,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9956,-0.1115,-0.1328,0.3573
1787538351.096,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9662,-0.1167,-0.1324,0.3573
1787538351.282,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9510,-0.1157,-0.1320,0.3573
1787538351.454,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9451,-0.1145,-0.1324,0.3573
1787538351.561,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9426,-0.1139,-0.1326,0.3573
1787538351.713,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9415,-0.1137,-0.1329,0.3573
1787538351.889,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9411,-0.1135,-0.1328,0.3573
1787538352.123,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9405,-0.1135,-0.1329,0.3573
1787538352.247,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538352.367,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538352.516,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9405,-0.1134,-0.1329,0.3573
1787538352.595,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538352.691,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538352.934,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9404,-0.1134,-0.1328,0.3573
1787538353.037,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9406,-0.1134,-0.1328,0.3573
1787538353.260,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9405,-0.1134,-0.1328,0.3573
1787538353.424,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9405,-0.1134,-0.1328,0.3573
1787538353.552,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538353.693,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538353.833,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538354.106,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9405,-0.1134,-0.1328,0.3573
1787538354.233,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538354.347,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538354.458,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538354.625,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9406,-0.1134,-0.1328,0.3573
1787538354.744,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538354.892,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538354.987,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9406,-0.1134,-0.1328,0.3573
1787538355.151,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538355.254,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538355.410,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9406,-0.1134,-0.1328,0.3573
1787538355.567,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538355.687,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538355.866,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538355.978,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538356.116,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538356.304,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538356.379,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9406,-0.1134,-0.1328,0.3573
1787538356.555,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538356.620,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538356.776,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538356.922,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538357.098,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538357.256,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538357.413,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538357.524,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538357.672,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538357.825,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538357.920,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538358.085,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538358.229,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538358.398,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538358.511,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538358.665,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538358.839,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538358.997,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538359.088,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538359.235,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538359.438,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538359.532,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538359.682,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538359.805,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538359.987,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538360.198,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538360.285,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538360.442,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538360.583,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538360.719,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538360.873,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538361.045,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538361.155,full,ok,-1.7520,-0.7847,0.2285,0,-1.9408,-0.1134,-0.1328,-1.9408,-0.1134,-0.1328,-1.7520,-0.7847,0.2285,0,0.6973,,,,-1.9407,-0.1134,-0.1328,0.3573
1787538361.308,full,ok,-1.7520,-0.7847,0.2285,0,2.3436,0.6574,-3.0721,-2.3436,-0.6574,0.0695,-1.7520,-0.7847,0.2285,0,0.6052,,,,-1.9407,-0.1134,-0.1328,0.6840
1787538361.459,full,ok,-1.7520,-0.7847,0.2285,0,0.6537,1.8214,-2.1066,-0.6537,-1.8214,1.0350,-1.2028,-1.3030,0.6317,0,1.5103,,,,-2.3085,-0.5973,0.0779,0.2137
1787538361.634,full,ok,-1.2028,-1.3030,0.6317,0,-1.8524,-0.8356,0.2317,-1.8524,-0.8356,0.2317,-1.5276,-1.0693,0.4317,0,0.8002,,,,-0.9323,-1.1666,1.2334,0.2076
1787538361.792,full,ok,-1.5276,-1.0693,0.4317,0,1.7697,0.7828,-2.9164,-1.7697,-0.7828,0.2252,-1.6487,-0.9260,0.3285,0,0.3752,,,,-1.7719,-0.9884,0.2870,0.2137
1787538361.943,full,ok,-1.6487,-0.9260,0.3285,0,-1.7697,-0.7828,0.2252,-1.7697,-0.7828,0.2252,-1.7092,-0.8544,0.2768,0,0.1876,,,,-1.7930,-0.8418,0.2078,0.2137
1787538362.108,full,ok,-1.7092,-0.8544,0.2768,0,1.4118,0.3598,-3.0962,-1.4118,-0.3598,0.0454,-1.7092,-0.8544,0.2768,0,0.5771,,,,-1.7859,-0.8027,0.2286,0.7504
1787538362.267,full,hold,-1.7092,-0.8544,0.2768,0,-3.8417,-0.7081,-0.9912,-3.8417,-0.7081,-0.9912,-1.7092,-0.8544,0.2768,1,2.1375,,,,-1.5957,-0.4602,0.0199,0.1171
1787538362.421,full,ok,-1.7092,-0.8544,0.2768,1,-1.4822,-0.3122,-0.0193,-1.4822,-0.3122,-0.0193,-1.7092,-0.8544,0.2768,0,0.5878,,,,-1.5944,-0.4588,0.0139,0.6880
1787538362.547,full,ok,-1.7092,-0.8544,0.2768,0,-1.7016,-0.8247,0.2567,-1.7016,-0.8247,0.2567,-1.7092,-0.8544,0.2768,0,0.0307,,,,-1.5522,-0.3524,-0.0089,0.3123
1787538362.692,full,ok,-1.7092,-0.8544,0.2768,0,-1.7697,-0.7828,0.2252,-1.7697,-0.7828,0.2252,-1.7395,-0.8186,0.2510,0,0.0938,,,,-1.6195,-0.6331,0.1992,0.2137
